4,2.91875,0.7296875,0.182421875,1.21198470336906,16
5,4.24375,0.84875,0.16975,1.21428672866479,25
6,4.50625,0.751041666666667,0.125173611111111,0.965161549629829,36
7,6.78125,0.96875,0.138392857142857,1.14631670425322,49
8,6.83125,0.85390625,0.10673828125,0.945538387424971,64
9,8.8125,0.979166666666667,0.108796296296296,1.02611931137084,81
10,14.18125,1.418125,0.1418125,1.418125,100
11,16.3375,1.48522727272727,0.135020661157025,1.42619330238681,121
12,16.3375,1.36145833333333,0.113454861111111,1.26156596801466,144
13,28.6875,2.20673076923077,0.169748520710059,1.98100806891204,169
14,28.33125,2.02366071428571,0.144547193877551,1.76564978020818,196
15,32.25625,2.15041666666667,0.143361111111111,1.82844371141173,225
16,23.69375,1.480859375,0.0925537109375,1.22982709059746,256
17,47.36875,2.78639705882353,0.163905709342561,2.26453695916315,289
18,39.85625,2.21423611111111,0.123013117283951,1.76394854671726,324
19,54.16875,2.85098684210526,0.150051939058172,2.22950444869201,361
20,46.30625,2.3153125,0.115765625,1.77959963084355,400
21,48775,2.32261904761905,0.110600907029478,1.75660653030059,441
22,45.10625,2.05028409090909,0.0931947314049587,1.52730143806371,484
23,78.58125,3.41657608695652,0.148546786389414,2.50900069499085,529
24,83.59375,3.48307291666667,0.145128038194444,2.52357958796749,576
25,73.3,2932,0.11728,2.09737183413559,625
26,77625,2.98557692307692,0.114829881656805,2.10998809790903,676
27,91.98125,3.40671296296296,0.126174554183813,2.38004695121272,729
28,149.2625,5.33080357142857,0.190385841836735,3.68363610329711,784
29,115.2125,3.97284482758621,0.136994649227111,2.71666456962745,841
30,126.15625,4.20520833333333,0.140173611111111,2.84689447118641,900
31,111.65625,3.60181451612903,0.11618756503642,2.41511803006607,961
32,96.85625,3.0267578125,0.094586181640625,2.01093436275271,1024
33,152.1875,4.61174242424242,0.139749770431589,3.03701026584799,1089
34,164.05625,4.82518382352941,0.141917171280277,3.1506694410448,1156
35,163.65,4.67571428571429,0.133591836734694,3.02817890883932,1225
36,141.05,3.91805555555556,0.10883487654321,2.51754112945515,1296
37,152.58125,4.12381756756757,0.111454528853178,2.62964738801129,1369
38,180.63125,4.75345394736842,0.125090893351801,3.00892727177836,1444
39,178.43125,4.57516025641026,0.117311801446417,2.87553392628138,1521
40,195.55625,4.88890625,0.12222265625,3.05163743958648,1600
41,219.60625,5.35625,0.130640243902439,3.32112079227663,1681
42,274.2375,6.52946428571429,0.15546343537415,4.02246551058941,1764
43,302.78125,7.04142441860465,0.16375405624662,4.3107195578541,1849
44,258.86875,5.88338068181818,0.13371319731405,3.57989053533154,1936
45,260.01875,5.77819444444445,0.128404320987654,3.49513108344984,2025
46,227.04375,4.93573369565217,0.107298558601134,2.96840201357559,2116
47,295.13125,6.27938829787234,0.133604006337709,3.7553952168951,2209
48,347675,7.24322916666667,0.150900607638889,4.30826285106671,2304
49,377.01875,7.69426020408163,0.157025718450646,4.55228851551462,2401
50,329.78125,6.595625,0.1319125,3.8821315168408,2500
51,499.98125,9.80355392156863,0.192226547481738,5.74123046817981,2601
52,378925,7.28701923076923,0.140134985207101,4.24650642890592,2704
53,446.1125,8.41721698113208,0.158815414738341,4.88159530010755,2809
