5, 4, 76.000000, 67.781250, 71.041667, 72.781250, 70.062500, 2 
5, 4, 77.562500, 71.062500, 81.270833, 80.281250, 77.025000, 2 
5, 0, 66.750000, 34.343750, 47.479167, 35.687500, 43.087500, 5 
5, 8, 77.625000, 62.437500, 68.666667, 72.000000, 70.725000, 1 
5, 8, 87.812500, 69.312500, 76.375000, 79.437500, 73.575000, 1 
5, 2, 76.625000, 54.812500, 63.625000, 57.859375, 59.662500, 3 
5, 6, 93.000000, 76.875000, 83.312500, 86.437500, 81.450000, 1 
5, 5, 89.437500, 82.343750, 85.062500, 86.343750, 84.037500, 2 
5, 1, 85.125000, 49.218750, 57.395833, 46.593750, 51.400000, 4 
5, 10, 52.312500, 28.375000, 37.645833, 42.343750, 34.712500, 1 
6, 7, 191.875000, 173.968750, 178.166667, 180.140625, 175.287500, 2 
6, 8, 164.562500, 153.187500, 158.104167, 151.140625, 150.550000, 2 
6, 13, 130.875000, 63.906250, 86.916667, 98.343750, 78.125000, 1 
6, 3, 176.312500, 123.000000, 144.666667, 127.671875, 139.287500, 4 
6, 10, 157.500000, 126.468750, 138.354167, 144.265625, 134.450000, 2 
6, 5, 169.687500, 109.875000, 134.187500, 121.390625, 129.837500, 3 
6, 3, 174.812500, 108.750000, 133.333333, 112.640625, 124.725000, 4 
6, 10, 157.437500, 85.593750, 115.041667, 100.546875, 100.625000, 2 
6, 11, 152.125000, 101.843750, 124.895833, 131.953125, 115.250000, 1 
6, 14, 115.437500, 57.531250, 79.020833, 89.609375, 71.625000, 1 
7, 18, 246.750000, 133.468750, 179.291667, 202.437500, 166.000000, 1 
7, 0, 353.625000, 161.187500, 237.354167, 170.640625, 214.262500, 7 
7, 10, 295.375000, 262.687500, 272.208333, 276.359375, 261.975000, 2 
7, 20, 171.437500, 84.437500, 119.833333, 137.578125, 109.550000, 1 
7, 2, 432.562500, 217.968750, 301.708333, 228.531250, 275.350000, 5 
7, 19, 165.625000, 85.281250, 118.916667, 134.781250, 107.225000, 1 
7, 11, 330.062500, 298.781250, 308.895833, 315.640625, 305.325000, 2 
7, 2, 343.125000, 181.531250, 247.020833, 190.171875, 227.600000, 5 
7, 17, 256.875000, 137.187500, 180.479167, 201.546875, 164.875000, 1 
7, 6, 348.687500, 224.562500, 276.708333, 245.203125, 260.987500, 3 
8, 3, 817.937500, 399.656250, 570.062500, 422.953125, 518.612500, 5 
8, 20, 436.875000, 371.843750, 399.270833, 414.796875, 388.662500, 2 
8, 27, 303.937500, 174.687500, 226.750000, 253.656250, 212.212500, 1 
8, 27, 262.937500, 127.093750, 173.375000, 196.812500, 155.712500, 1 
8, 20, 496.312500, 310.562500, 362.020833, 387.140625, 330.800000, 1 
8, 15, 618.687500, 472.531250, 502.791667, 515.953125, 477.687500, 1 
8, 19, 522.937500, 409.718750, 446.500000, 465.625000, 431.000000, 1 
8, 6, 653.000000, 541.437500, 587.895833, 545.703125, 556.937500, 4 
8, 14, 569.750000, 482.406250, 511.708333, 525.640625, 498.737500, 2 
8, 26, 284.250000, 138.312500, 196.166667, 223.343750, 176.312500, 1 
9, 6, 1458.812500, 743.531250, 1031.937500, 781.437500, 945.037500, 5 
9, 30, 678.000000, 511.968750, 578.229167, 610.390625, 557.150000, 1 
9, 1, 1842.562500, 824.031250, 1238.250000, 880.671875, 1115.962500, 8 
9, 26, 655.000000, 435.625000, 522.250000, 563.890625, 493.662500, 1 
9, 14, 1069.812500, 993.281250, 1018.604167, 1031.234375, 1009.112500, 3 
9, 13, 1165.625000, 972.031250, 926.854167, 904.109375, 877.062500, 2 
9, 24, 709.250000, 524.593750, 597.020833, 631.812500, 573.325000, 2 
9, 18, 1069.812500, 941.187500, 957.750000, 966.484375, 932.862500, 2 
9, 8, 1397.312500, 793.562500, 1039.937500, 835.687500, 966.887500, 5 
9, 24, 1112.687500, 928.531250, 939.229167, 1379.328125, 1551.837500, 1 
10, 21, 5002.250000, 4374.656250, 4600.708333, 4715.406250, 4526.375000, 3 
10, 44, 1413.937500, 942.031250, 1126.458333, 1215.906250, 1066.950000, 1 
10, 37, 2606.250000, 1504.218750, 1902.916667, 2103.796875, 1768.350000, 1 
10, 38, 2453.750000, 1319.937500, 1757.729167, 1977.750000, 1620.575000, 1 
10, 15, 5097.812500, 4712.125000, 4827.875000, 4887.515625, 4779.750000, 3 
10, 17, 4676.500000, 4428.406250, 4492.875000, 4527.406250, 4454.100000, 2 
10, 20, 5383.062500, 4783.812500, 4946.916667, 5027.109375, 4862.637500, 3 
10, 38, 1168.625000, 492.531250, 560.291667, 627.109375, 500.100000, 1 
10, 9, 2103.562500, 1683.656250, 1833.270833, 1695.281250, 1773.537500, 4 
10, 28, 1416.687500, 1163.593750, 1242.354167, 1281.421875, 1206.750000, 2 
11, 46, 1392.312500, 724.000000, 897.020833, 983.843750, 798.125000, 1 
11, 0, 7614.000000, 3342.343750, 5078.770833, 3578.296875, 4575.600000, 11 
11, 55, 467.125000, 231.906250, 327.750000, 375.296875, 297.450000, 1 
11, 25, 2871.500000, 2610.750000, 2663.916667, 2691.281250, 2622.962500, 2 
11, 47, 1650.312500, 828.593750, 966.041667, 1034.171875, 828.987500, 1 
11, 42, 1899.062500, 1527.156250, 1632.187500, 1684.718750, 1579.512500, 2 
11, 9, 5975.250000, 5681.250000, 5614.937500, 5579.500000, 5543.175000, 4 
11, 35, 2049.312500, 1699.968750, 1777.187500, 1815.953125, 1723.925000, 2 
11, 17, 3583.187500, 3376.875000, 3442.270833, 3478.906250, 3419.075000, 4 
11, 36, 2163.500000, 1893.156250, 1981.291667, 2024.968750, 1944.775000, 2 
12, 9, 10371.062500, 7352.687500, 14299.229167, 14089.640625, 17406.712500, 4 
12, 8, 25000.812500, 17270.437500, 19964.395833, 17444.578125, 17457.800000, 5 
12, 52, 3181.187500, 2339.562500, 2613.562500, 2753.484375, 2505.025000, 1 
12, 35, 3257.125000, 2652.343750, 2718.583333, 2754.078125, 2614.937500, 2 
12, 15, 5912.750000, 5236.500000, 5438.562500, 5209.937500, 5311.425000, 4 
12, 0, 16382.937500, 7180.718750, 10921.000000, 7686.953125, 9833.075000, 12 
12, 35, 4721.187500, 3900.500000, 4040.791667, 4111.750000, 3901.237500, 2 
12, 65, 1075.312500, 496.218750, 686.666667, 778.750000, 606.762500, 1 
12, 3, 14581.687500, 6551.187500, 9829.125000, 7001.062500, 8873.012500, 9 
12, 2, 18437.562500, 7198.625000, 18648.354167, 12973.734375, 18683.000000, 10 
13, 47, 12315.750000, 10435.218750, 10919.937500, 9728.687500, 8213.987500, 2 
