9, 250.062500, 2, 4607.187500, 2, 1180.437500, 2, 18017.687500, 2, 
8, 661.875000, 2, 2826.000000, 4, 3056.437500, 2, 10192.500000, 2, 
7, 1204.062500, 2, 1564.875000, 2, 4490.062500, 2, 5271.000000, 2, 
9, 1688.812500, 2, 4761.875000, 5, 7380.187500, 2, 18266.750000, 2, 
10, 269.000000, 2, 9148.250000, 2, 1303.875000, 2, 31783.187500, 2, 
17, 17587.562500, 3, 104418.687500, 6, 87852.250000, 3, 373415.625000, 3, 
16, 14515.187500, 3, 81983.750000, 3, 72540.437500, 3, 263025.562500, 5, 
14, 9360.687500, 3, 45605.312500, 3, 46838.500000, 3, 131640.125000, 3, 
15, 11679.562500, 3, 50801.125000, 3, 58393.250000, 3, 190391.375000, 3, 
17, 17523.625000, 3, 91117.500000, 3, 87583.687500, 3, 368457.812500, 3, 
26, 125699.312500, 4, 722667.250000, 7, 628681.062500, 4, 2434708.125000, 4, 
24, 96071.437500, 4, 470423.687500, 7, 479445.000000, 4, 1598463.125000, 4, 
25, 110443.625000, 4, 513902.375000, 4, 552607.750000, 4, 1972879.062500, 4, 
25, 110518.937500, 4, 527306.625000, 4, 552676.125000, 4, 1968792.875000, 4, 
24, 96066.500000, 4, 498301.687500, 4, 480595.500000, 4, 1612881.500000, 4, 
35, 514238.937500, 5, 2176412.000000, 9, 2575256.312500, 5, 9049785.812500, 5, 
38, 661257.812500, 5, 3525550.562500, 9, 3305359.937500, 5, 13330093.125000, 5, 
37, 606198.625000, 5, 3522374.875000, 9, 3029196.437500, 5, 11995251.875000, 11, 
32, 370281.625000, 5, 1542360.437500, 9, 1853890.687500, 5, 5577855.500000, 5, 
35, 504700.250000, 5, 2610393.750000, 9, 2528135.062500, 5, 8950264.000000, 5, 
