10 1337.812500 1933.875000 5844.312500 9314.187500
10 752.625000 721.187500 3365.125000 3330.750000
10 561.875000 1208.312500 2717.687500 5851.250000
10 6263.625000 6282.812500 31373.312500 31222.875000
10 5708.687500 5720.250000 28288.937500 28554.187500
10 702.937500 785.000000 3299.000000 3388.687500
10 666.937500 669.062500 3271.437500 3273.625000
10 3522.062500 5933.437500 13896.250000 21335.312500
10 2329.187500 3084.625000 11076.625000 13664.750000
10 869.875000 1247.687500 3359.500000 4835.625000
11 992.875000 893.875000 4585.125000 4317.375000
11 6851.687500 6394.750000 32235.312500 31863.312500
11 8051.375000 8686.187500 40154.000000 42798.875000
11 8224.312500 8301.312500 41109.687500 41549.500000
11 7917.562500 7728.750000 41060.000000 38757.625000
11 7385.937500 10575.562500 28975.937500 46125.125000
11 616.562500 1938.875000 3031.937500 7479.687500
11 4902.937500 5461.750000 22490.187500 23773.312500
11 6882.750000 6913.187500 33624.125000 34026.937500
11 8405.250000 8806.625000 41439.375000 42697.875000
12 12879.687500 13142.000000 65913.187500 65266.937500
12 10394.062500 10346.812500 51902.562500 51709.187500
12 15623.500000 15793.562500 77007.750000 74599.375000
12 1107.437500 1070.500000 5364.187500 5188.875000
12 11286.250000 11255.625000 56309.687500 56137.312500
12 14825.500000 13811.750000 74682.562500 69576.562500
12 1126.125000 1057.187500 5431.687500 5135.750000
12 1127.062500 1066.937500 5358.062500 5188.625000
12 1909.875000 1024.187500 7207.125000 4575.125000
12 2971.187500 2897.437500 15144.187500 15093.000000
13 1345.875000 1202.875000 6238.750000 5883.875000
13 12791.437500 15947.812500 63460.812500 75307.687500
13 21009.375000 21320.125000 101304.375000 100563.562500
13 20024.812500 19981.500000 100092.750000 99852.750000
13 16470.375000 17401.000000 80268.687500 84807.187500
13 15670.125000 15624.750000 78367.562500 78035.000000
13 4584.437500 7797.437500 21503.562500 34060.250000
13 16248.250000 16289.812500 73310.000000 78077.250000
13 17843.625000 20387.812500 76792.250000 80358.875000
13 1521.062500 1452.187500 5862.750000 5769.937500
14 3217.125000 1275.562500 18376.187500 6119.562500
14 882.500000 11900.312500 4311.937500 59602.000000
14 1592.250000 1421.500000 7347.062500 6959.687500
14 24084.812500 23646.312500 121103.937500 118799.000000
14 6095.625000 6716.187500 30623.250000 30643.562500
14 22236.125000 23591.000000 112919.437500 119336.937500
14 24875.437500 24941.500000 123770.875000 122565.375000
14 3357.750000 3449.437500 14406.000000 13059.312500
14 1476.125000 1467.750000 7245.187500 7170.625000
14 29409.062500 44002.000000 149488.437500 217607.750000
