7, 1204.062500, 1564.875000, 4490.062500, 5271.000000, 
9, 250.062500, 4607.187500, 1180.437500, 18017.687500, 
10, 269.000000, 9148.250000, 1303.875000, 31783.187500, 
14, 9360.687500, 45605.312500, 46838.500000, 131640.125000, 
15, 11679.562500, 50801.125000, 58393.250000, 190391.375000, 
17, 17523.625000, 91117.500000, 87583.687500, 368457.812500, 
24, 96066.500000, 498301.687500, 480595.500000, 1612881.500000, 
25,110481.28125,520604.5,552641.9375,1970835.96875, 
