39, 671, 1, 3, 239.250000, 1, 25324.650000, 2, 1, 3, 217.700000, 1, 2414.650000, 1, 
7, 17, 1, 2, 7.650000, 1, 7.600000, 2, 1, 2, 7.650000, 1, 24.150000, 1, 
29, 181, 4, 4, 28287.600000, 4, 54646.300000, 3, 4, 4, 1475.400000, 4, 1729.450000, 3, 
12, 16, 4, 4, 763.000000, 4, 964.750000, 4, 4, 4, 51.100000, 4, 33.300000, 4, 
41, 429, 4, 5, 195467.750000, 3, 193752.750000, 3, 4, 5, 4730.300000, 4, 6591.900000, 4, 
17, 128, 1, 3, 44.400000, 1, 1030.850000, 2, 1, 3, 44.550000, 1, 187.400000, 1, 
10, 12, 3, 6, 313.200000, 3, 401.900000, 6, 3, 6, 19.900000, 3, 35.500000, 3, 
20, 184, 1, 1, 62.650000, 1, 62.200000, 1, 1, 1, 62.950000, 1, 62.850000, 1, 
21, 181, 1, 2, 61.700000, 1, 62.650000, 2, 1, 2, 62.300000, 1, 819.700000, 1, 
44, 53, 21, 23, 436620.600000, 19, 726743.850000, 18, 21, 23, 2013.450000, 19, 1618.150000, 20, 
8, 20, 1, 1, 23.950000, 1, 23.950000, 1, 1, 1, 23.950000, 1, 23.950000, 1, 
5, 2, 3, 3, 46.950000, 3, 46.000000, 3, 3, 3, 11.650000, 3, 11.700000, 3, 
13, 24, 3, 5, 2749.750000, 3, 3278.850000, 3, 3, 5, 155.050000, 3, 280.400000, 3, 
11, 2, 9, 9, 2149.000000, 9, 2132.850000, 9, 9, 9, 18.500000, 9, 18.300000, 9, 
32, 6, 26, 26, 86105.150000, 26, 85728.550000, 26, 26, 26, 17.650000, 26, 17.600000, 26, 
9, 26, 1, 3, 10.850000, 1, 112.850000, 2, 1, 3, 10.750000, 1, 91.150000, 1, 
29, 329, 1, 2, 113.400000, 1, 113.050000, 2, 1, 2, 113.950000, 1, 341.500000, 1, 
49, 299, 8, 10, 422382.650000, 7, 451961.800000, 6, 8, 10, 6494.100000, 6, 5933.150000, 7, 
30, 135, 6, 8, 46836.500000, 6, 38708.100000, 7, 6, 8, 839.450000, 6, 1290.650000, 6, 
48, 229, 9, 12, 457441.650000, 7, 469566.400000, 7, 9, 12, 2890.150000, 9, 5764.500000, 7, 
7, 5, 3, 3, 66.000000, 3, 65.700000, 3, 3, 3, 7.000000, 3, 7.000000, 3, 
9, 27, 1, 2, 11.050000, 1, 11.050000, 2, 1, 2, 11.050000, 1, 46.450000, 1, 
43, 151, 10, 10, 207395.450000, 10, 278805.600000, 9, 10, 10, 1365.750000, 10, 2413.500000, 9, 
17, 2, 15, 16, 5226.350000, 15, 5414.550000, 16, 15, 16, 8.900000, 15, 18.000000, 15, 
39, 661, 1, 2, 220.000000, 1, 220.550000, 2, 1, 2, 217.850000, 1, 1082.900000, 1, 
5, 8, 1, 1, 4.350000, 1, 4.200000, 1, 1, 1, 4.500000, 1, 4.350000, 1, 
19, 107, 3, 5, 1931.050000, 2, 2279.250000, 2, 3, 5, 387.150000, 2, 425.650000, 2, 
21, 110, 2, 4, 40.350000, 2, 7923.550000, 2, 2, 4, 318.400000, 2, 522.050000, 2, 
49, 213, 11, 14, 513911.750000, 10, 559209.050000, 9, 11, 14, 2457.300000, 11, 3795.900000, 10, 
46, 12, 37, 37, 249480.950000, 37, 249833.400000, 37, 37, 37, 55.850000, 37, 55.700000, 37, 
28, 247, 2, 3, 84.850000, 2, 3336.550000, 2, 2, 3, 1512.150000, 2, 1603.300000, 3, 
47, 904, 2, 2, 327.050000, 2, 326.350000, 2, 2, 2, 12390.650000, 2, 11720.250000, 2, 
50, 390, 5, 8, 379579.450000, 5, 440465.450000, 5, 5, 8, 4222.700000, 5, 6579.800000, 6, 
47, 589, 4, 6, 177675.500000, 4, 359936.200000, 3, 4, 6, 8416.750000, 4, 10856.750000, 3, 
30, 432, 1, 1, 142.400000, 1, 141.500000, 1, 1, 1, 141.950000, 1, 141.300000, 1, 
39, 616, 1, 3, 201.650000, 1, 5056.450000, 2, 1, 3, 200.700000, 1, 1211.700000, 1, 
6, 5, 2, 4, 3.500000, 2, 48.300000, 4, 2, 4, 6.550000, 2, 15.700000, 2, 
45, 45, 17, 25, 341849.300000, 17, 965605.950000, 21, 17, 25, 235.300000, 17, 553.300000, 18, 
5, 1, 4, 4, 26.800000, 4, 26.600000, 4, 4, 4, 3.550000, 4, 3.600000, 4, 
30, 5, 25, 26, 43766.600000, 25, 58479.600000, 25, 25, 26, 15.750000, 25, 31.600000, 25, 
15, 93, 1, 2, 32.800000, 1, 33.050000, 2, 1, 2, 32.900000, 1, 134.450000, 1, 
41, 105, 9, 14, 140299.050000, 9, 420240.650000, 9, 9, 14, 834.850000, 9, 1217.900000, 10, 
16, 94, 2, 2, 34.450000, 2, 33.650000, 2, 2, 2, 450.400000, 2, 379.550000, 2, 
30, 0, 30, 30, 46390.800000, 30, 46393.200000, 30, 30, 30, 11.650000, 30, 11.700000, 30, 
23, 118, 5, 5, 22185.400000, 4, 13648.500000, 4, 5, 5, 1079.850000, 4, 991.350000, 4, 
25, 36, 9, 11, 15504.450000, 9, 20856.100000, 9, 9, 11, 192.650000, 9, 261.800000, 9, 
49, 363, 5, 7, 265463.650000, 5, 446758.750000, 5, 5, 7, 3962.700000, 5, 4530.750000, 7, 
5, 4, 2, 3, 3.100000, 2, 22.750000, 2, 2, 3, 9.600000, 2, 9.600000, 3, 
4, 5, 1, 2, 3.200000, 1, 3.400000, 2, 1, 2, 3.100000, 1, 10.350000, 1, 
38, 271, 5, 7, 65997.150000, 5, 194244.550000, 4, 5, 7, 2607.000000, 5, 3359.450000, 5, 
24, 44, 8, 9, 19606.700000, 8, 26249.400000, 8, 8, 9, 178.450000, 8, 156.550000, 9, 
17, 12, 10, 10, 6025.750000, 9, 5979.500000, 9, 10, 10, 33.300000, 10, 32.900000, 10, 
49, 760, 3, 5, 456834.250000, 3, 481842.050000, 3, 3, 5, 15335.850000, 3, 13836.100000, 3, 
24, 138, 4, 5, 18399.550000, 3, 22270.450000, 3, 4, 5, 1333.650000, 3, 935.750000, 4, 
41, 622, 1, 3, 203.150000, 1, 6885.700000, 2, 1, 3, 202.850000, 1, 5736.100000, 1, 
16, 89, 1, 2, 32.000000, 1, 32.100000, 2, 1, 2, 32.050000, 1, 194.750000, 1, 
4, 1, 3, 3, 8.950000, 3, 8.850000, 3, 3, 3, 3.500000, 3, 3.000000, 3, 
44, 164, 10, 14, 483664.250000, 8, 219063.300000, 11, 10, 14, 2882.550000, 9, 2276.900000, 10, 
26, 323, 1, 1, 106.450000, 1, 106.400000, 1, 1, 1, 107.700000, 1, 106.800000, 1, 
27, 98, 6, 7, 85942.650000, 5, 42237.750000, 6, 6, 7, 2551.850000, 4, 2955.750000, 4, 
44, 913, 1, 1, 901.450000, 1, 901.500000, 1, 1, 1, 899.850000, 1, 898.550000, 1, 
37, 38, 18, 19, 142219.350000, 18, 120282.250000, 18, 18, 19, 165.150000, 18, 264.100000, 18, 
36, 405, 3, 3, 36311.850000, 2, 1805.550000, 2, 3, 3, 3796.350000, 2, 3385.150000, 2, 
13, 3, 10, 10, 1380.900000, 10, 1391.100000, 10, 10, 10, 8.100000, 10, 8.100000, 10, 
20, 53, 4, 7, 6945.550000, 4, 7683.500000, 5, 4, 7, 195.250000, 4, 394.950000, 5, 
12, 64, 1, 2, 23.400000, 1, 23.500000, 2, 1, 2, 23.200000, 1, 71.600000, 1, 
29, 287, 2, 3, 96.950000, 2, 3255.650000, 2, 2, 3, 1734.950000, 2, 2324.600000, 3, 
42, 615, 2, 3, 224.450000, 2, 40307.150000, 2, 2, 3, 7069.100000, 2, 8035.100000, 3, 
39, 552, 3, 3, 6771.700000, 2, 41709.900000, 2, 3, 3, 6362.500000, 3, 5251.450000, 2, 
12, 21, 4, 4, 874.700000, 4, 870.600000, 4, 4, 4, 72.250000, 4, 51.800000, 4, 
28, 266, 2, 3, 90.150000, 2, 4905.300000, 2, 2, 3, 1995.600000, 2, 1993.300000, 2, 
22, 194, 1, 2, 65.650000, 1, 66.150000, 2, 1, 2, 66.000000, 1, 1151.250000, 1, 
16, 29, 5, 7, 2534.850000, 5, 3465.250000, 5, 5, 7, 109.000000, 5, 149.500000, 5, 
21, 132, 2, 4, 47.100000, 2, 1424.500000, 2, 2, 4, 562.100000, 2, 901.200000, 3, 
37, 375, 3, 5, 106282.800000, 3, 129266.550000, 3, 3, 5, 10028.500000, 3, 12797.450000, 3, 
27, 155, 3, 5, 44994.200000, 3, 91334.650000, 3, 3, 5, 824.850000, 3, 993.850000, 3, 
15, 87, 1, 3, 31.150000, 1, 539.750000, 2, 1, 3, 31.200000, 1, 96.250000, 1, 
45, 260, 8, 10, 286198.550000, 7, 570580.750000, 5, 8, 10, 3215.900000, 8, 6145.600000, 7, 
18, 121, 1, 1, 42.300000, 1, 42.000000, 1, 1, 1, 42.100000, 1, 42.250000, 1, 
31, 437, 1, 2, 144.650000, 1, 144.200000, 2, 1, 2, 144.100000, 1, 724.400000, 1, 
34, 462, 1, 3, 152.000000, 1, 2965.750000, 2, 1, 3, 152.400000, 1, 2899.900000, 1, 
48, 589, 4, 5, 490405.000000, 3, 597433.500000, 3, 4, 5, 8019.300000, 3, 14760.650000, 3, 
8, 24, 1, 2, 10.100000, 1, 10.200000, 2, 1, 2, 9.950000, 1, 31.350000, 1, 
18, 89, 2, 4, 33.850000, 2, 2153.500000, 2, 2, 4, 294.650000, 2, 560.500000, 3, 
5, 4, 2, 2, 3.200000, 2, 3.050000, 2, 2, 2, 9.150000, 2, 9.000000, 2, 
39, 584, 1, 2, 193.700000, 1, 194.100000, 2, 1, 2, 193.550000, 1, 5202.650000, 1, 
13, 71, 1, 2, 25.500000, 1, 25.750000, 2, 1, 2, 25.850000, 1, 107.450000, 1, 
13, 10, 8, 8, 1226.650000, 8, 1463.500000, 8, 8, 8, 35.000000, 8, 20.250000, 8, 
47, 566, 4, 6, 385090.700000, 3, 271038.000000, 4, 4, 6, 10054.250000, 3, 8170.150000, 3, 
30, 135, 6, 7, 49869.550000, 5, 59213.250000, 5, 6, 7, 1141.000000, 5, 1332.850000, 6, 
19, 86, 3, 5, 6228.200000, 3, 8688.800000, 3, 3, 5, 391.650000, 3, 552.650000, 3, 
9, 2, 7, 7, 375.800000, 7, 377.850000, 7, 7, 7, 6.000000, 7, 6.000000, 7, 
38, 496, 2, 4, 381.900000, 2, 30898.700000, 2, 2, 4, 11791.800000, 2, 20422.400000, 2, 
15, 27, 3, 5, 4528.650000, 3, 5349.850000, 5, 3, 5, 172.200000, 3, 314.550000, 3, 
48, 21, 32, 35, 521919.550000, 31, 417637.350000, 33, 32, 35, 140.200000, 31, 209.050000, 31, 
4, 2, 2, 2, 2.100000, 2, 2.100000, 2, 2, 2, 3.700000, 2, 3.650000, 2, 
26, 68, 5, 7, 26947.000000, 5, 53730.050000, 5, 5, 7, 250.350000, 5, 307.200000, 7, 
20, 22, 9, 11, 9912.900000, 9, 16319.850000, 10, 9, 11, 72.500000, 9, 73.050000, 10, 
44, 724, 2, 3, 271.800000, 2, 3179.100000, 2, 2, 3, 9985.900000, 2, 8111.500000, 2, 
12, 49, 1, 2, 18.600000, 1, 18.800000, 2, 1, 2, 18.600000, 1, 114.750000, 1, 
23, 216, 1, 3, 73.050000, 1, 2093.450000, 2, 1, 3, 73.200000, 1, 1261.350000, 1, 
30, 168, 4, 6, 38583.600000, 4, 54922.850000, 4, 4, 6, 1131.900000, 4, 1251.950000, 5, 
24, 134, 4, 5, 34097.800000, 3, 24117.950000, 3, 4, 5, 2550.350000, 3, 3775.300000, 3, 
50, 1162, 1, 2, 1129.650000, 1, 1131.600000, 2, 1, 2, 1144.100000, 1, 8114.200000, 1, 
31, 113, 8, 9, 129084.300000, 7, 124701.950000, 6, 8, 9, 1066.450000, 7, 1415.000000, 6, 
50, 318, 7, 9, 509695.150000, 6, 605828.100000, 7, 7, 9, 4267.250000, 7, 4525.400000, 7, 
18, 3, 15, 15, 5457.500000, 15, 5468.300000, 15, 15, 15, 9.950000, 15, 10.000000, 15, 
43, 896, 1, 1, 328.350000, 1, 327.400000, 1, 1, 1, 326.300000, 1, 325.900000, 1, 
17, 44, 4, 6, 3795.050000, 4, 6155.350000, 4, 4, 6, 167.100000, 4, 261.050000, 4, 
21, 162, 1, 4, 55.600000, 1, 1605.650000, 2, 1, 4, 55.350000, 1, 1015.200000, 1, 
42, 63, 17, 20, 266683.850000, 16, 627211.000000, 16, 17, 20, 517.900000, 17, 777.950000, 16, 
29, 175, 3, 5, 33214.800000, 3, 42247.100000, 4, 3, 5, 796.700000, 3, 1477.300000, 3, 
11, 44, 1, 4, 16.800000, 1, 194.800000, 4, 1, 4, 16.650000, 1, 93.200000, 1, 
22, 185, 1, 3, 63.350000, 1, 529.350000, 2, 1, 3, 63.000000, 1, 834.400000, 1, 
42, 107, 11, 13, 232520.350000, 11, 322318.650000, 11, 11, 13, 866.000000, 11, 2364.150000, 9, 
14, 88, 1, 2, 31.200000, 1, 31.550000, 2, 1, 2, 31.150000, 1, 96.050000, 1, 
39, 291, 5, 7, 193990.300000, 4, 223417.900000, 4, 5, 7, 2706.100000, 5, 2513.150000, 5, 
11, 17, 4, 4, 596.250000, 4, 599.800000, 4, 4, 4, 62.800000, 4, 35.350000, 4, 
41, 194, 7, 12, 206136.800000, 6, 204108.250000, 7, 7, 12, 2575.750000, 6, 1885.850000, 10, 
25, 40, 9, 11, 35603.500000, 8, 27539.700000, 8, 9, 11, 168.250000, 9, 577.100000, 8, 
16, 34, 3, 6, 2292.950000, 3, 2835.200000, 6, 3, 6, 106.400000, 3, 336.150000, 3, 
21, 181, 1, 3, 62.250000, 1, 1698.000000, 2, 1, 3, 62.250000, 1, 251.400000, 1, 
15, 44, 4, 4, 2334.450000, 3, 2374.900000, 3, 4, 4, 183.000000, 4, 182.500000, 4, 
38, 358, 3, 5, 141666.550000, 3, 151658.800000, 3, 3, 5, 6415.300000, 3, 9513.300000, 4, 
39, 507, 2, 3, 168.000000, 2, 25405.600000, 2, 2, 3, 3844.850000, 2, 4015.050000, 2, 
19, 28, 5, 7, 5803.700000, 5, 7904.800000, 5, 5, 7, 96.250000, 5, 191.600000, 5, 
37, 225, 4, 8, 79235.000000, 4, 161004.450000, 4, 4, 8, 1893.050000, 4, 5220.800000, 5, 
14, 8, 9, 9, 2460.600000, 9, 2463.850000, 9, 9, 9, 25.150000, 9, 25.300000, 9, 
36, 615, 1, 1, 203.100000, 1, 201.550000, 1, 1, 1, 202.350000, 1, 202.900000, 1, 
24, 115, 5, 5, 20886.150000, 3, 15689.200000, 4, 5, 5, 848.250000, 4, 634.600000, 5, 
37, 542, 2, 3, 180.150000, 2, 10966.600000, 2, 2, 3, 5724.650000, 2, 6092.400000, 2, 
23, 40, 6, 10, 28649.000000, 5, 32869.950000, 5, 6, 10, 236.800000, 5, 367.900000, 6, 
37, 353, 3, 5, 130526.850000, 3, 221592.850000, 3, 3, 5, 2613.000000, 3, 4984.800000, 3, 
23, 224, 1, 2, 74.750000, 1, 75.550000, 2, 1, 2, 75.350000, 1, 614.800000, 1, 
37, 353, 3, 4, 140556.600000, 3, 143489.050000, 3, 3, 4, 2594.150000, 3, 3084.500000, 4, 
32, 401, 1, 3, 133.700000, 1, 832.700000, 2, 1, 3, 132.250000, 1, 934.500000, 1, 
29, 362, 1, 3, 119.900000, 1, 1468.000000, 2, 1, 3, 119.550000, 1, 607.000000, 1, 
37, 496, 2, 4, 165.100000, 2, 9292.150000, 2, 2, 4, 3743.100000, 2, 3586.150000, 2, 
5, 3, 3, 3, 19.700000, 3, 14.900000, 3, 3, 3, 8.050000, 3, 5.050000, 3, 
37, 658, 1, 1, 213.700000, 1, 213.050000, 1, 1, 1, 213.750000, 1, 212.900000, 1, 
39, 733, 1, 1, 237.450000, 1, 237.700000, 1, 1, 1, 236.950000, 1, 236.850000, 1, 
16, 36, 4, 6, 2879.600000, 4, 2721.750000, 6, 4, 6, 111.300000, 4, 158.750000, 5, 
40, 554, 2, 4, 184.000000, 2, 34330.950000, 2, 2, 4, 4168.550000, 2, 6007.950000, 3, 
30, 13, 20, 22, 38902.450000, 20, 80434.600000, 20, 20, 22, 53.500000, 20, 85.300000, 20, 
6, 6, 2, 3, 3.950000, 2, 28.350000, 2, 2, 3, 11.800000, 2, 15.750000, 2, 
31, 462, 1, 1, 153.400000, 1, 152.450000, 1, 1, 1, 152.900000, 1, 154.600000, 1, 
30, 0, 30, 30, 47166.550000, 30, 47161.050000, 30, 30, 30, 11.600000, 30, 11.650000, 30, 
43, 249, 6, 7, 238488.950000, 6, 483373.950000, 6, 6, 7, 2357.600000, 6, 2173.850000, 7, 
39, 350, 4, 5, 258972.900000, 3, 252976.550000, 3, 4, 5, 3190.000000, 4, 5312.200000, 4, 
12, 43, 2, 3, 17.100000, 2, 180.350000, 2, 2, 3, 157.700000, 2, 176.300000, 2, 
34, 472, 1, 2, 157.100000, 1, 157.450000, 2, 1, 2, 156.150000, 1, 1566.850000, 1, 
22, 14, 12, 14, 18157.200000, 12, 13724.300000, 14, 12, 14, 29.400000, 12, 30.350000, 14, 
42, 166, 9, 12, 315826.650000, 8, 384034.650000, 9, 9, 12, 2933.550000, 8, 1972.650000, 11, 
29, 365, 1, 2, 121.500000, 1, 121.700000, 2, 1, 2, 120.900000, 1, 1462.900000, 1, 
49, 1048, 1, 2, 374.300000, 1, 373.600000, 2, 1, 2, 380.750000, 1, 2278.350000, 1, 
30, 245, 3, 4, 44681.300000, 3, 50658.800000, 3, 3, 4, 1860.500000, 3, 2281.000000, 3, 
46, 427, 3, 6, 274685.350000, 3, 354987.700000, 5, 3, 6, 3651.000000, 3, 5104.800000, 6, 
44, 173, 10, 12, 289968.400000, 10, 337653.450000, 8, 10, 12, 1589.600000, 10, 3696.650000, 10, 
26, 263, 1, 3, 88.000000, 1, 7578.300000, 2, 1, 3, 87.800000, 1, 1156.900000, 1, 
19, 27, 8, 11, 12396.550000, 7, 16968.600000, 7, 8, 11, 189.350000, 6, 269.650000, 6, 
39, 287, 4, 4, 137543.100000, 4, 180749.300000, 4, 4, 4, 2673.300000, 4, 1883.650000, 4, 
31, 272, 3, 5, 51938.100000, 3, 55046.200000, 3, 3, 5, 2134.400000, 3, 2511.700000, 3, 
12, 15, 4, 6, 957.100000, 4, 1184.450000, 5, 4, 6, 33.600000, 4, 52.550000, 6, 
38, 418, 4, 4, 123569.000000, 3, 137552.300000, 3, 4, 4, 4460.400000, 4, 3888.200000, 4, 
