36, 29, 29, 138712.125000, 29, 137375.250000, 29, 29, 29, 443.812500, 7, 436.750000, 7, 
35, 28, 28, 119510.937500, 28, 120698.187500, 28, 28, 28, 432.687500, 7, 426.312500, 7, 
37, 30, 30, 156522.000000, 30, 157083.875000, 30, 30, 30, 457.937500, 7, 450.750000, 7, 
36, 29, 29, 140061.312500, 29, 137908.562500, 29, 29, 29, 444.125000, 7, 438.625000, 7, 
34, 27, 27, 105378.500000, 27, 105398.500000, 27, 27, 27, 418.750000, 7, 412.312500, 7, 
36, 29, 29, 138318.937500, 29, 138667.562500, 29, 29, 29, 446.937500, 7, 440.812500, 7, 
38, 31, 31, 177555.562500, 31, 178040.875000, 31, 31, 31, 467.625000, 7, 460.000000, 7, 
35, 28, 28, 122907.312500, 28, 120721.937500, 28, 28, 28, 433.125000, 7, 426.250000, 7, 
36, 29, 29, 137722.687500, 29, 137955.500000, 29, 29, 29, 444.875000, 7, 438.125000, 7, 
42, 34, 34, 276706.125000, 34, 276515.875000, 34, 34, 34, 624.625000, 8, 619.812500, 8, 
42, 34, 34, 279758.875000, 34, 279798.625000, 34, 34, 34, 627.750000, 8, 618.562500, 8, 
43, 35, 35, 310041.437500, 35, 310118.687500, 35, 35, 35, 641.937500, 8, 635.437500, 8, 
47, 39, 39, 470214.937500, 39, 470447.500000, 39, 39, 39, 702.750000, 8, 695.625000, 8, 
44, 36, 36, 347743.125000, 36, 348529.000000, 36, 36, 36, 657.312500, 8, 649.562500, 8, 
44, 36, 36, 347606.312500, 36, 348169.937500, 36, 36, 36, 657.687500, 8, 649.937500, 8, 
41, 33, 33, 228571.437500, 33, 228534.000000, 33, 33, 33, 560.187500, 8, 551.062500, 8, 
49, 41, 41, 570482.937500, 41, 570351.687500, 41, 41, 41, 724.687500, 8, 718.875000, 8, 
50, 42, 42, 619289.187500, 42, 620118.500000, 42, 42, 42, 744.312500, 8, 741.750000, 8, 
49, 41, 41, 564894.562500, 41, 565116.750000, 41, 41, 41, 725.062500, 8, 719.625000, 8, 
49, 41, 41, 563862.687500, 41, 563977.437500, 41, 41, 41, 724.625000, 8, 719.750000, 8, 
