4 5.812500 1.750000 4.312500 275.125000 
4 5.625000 1.875000 4.500000 281.375000 
4 5.875000 1.937500 4.562500 277.500000 
4 7.812500 4.000000 7.625000 137.500000 
4 5.750000 2.000000 4.500000 282.187500 
4 24.687500 2.125000 6.375000 183.750000 
4 6.875000 2.000000 5.312500 166.250000 
4 5.625000 1.812500 4.000000 275.312500 
4 18.250000 2.062500 6.125000 188.312500 
4 22.812500 2.187500 6.187500 97.250000 
5 9.812500 6.000000 10.937500 206.687500 
5 54.687500 2.937500 7.812500 282.000000 
5 39.500000 3.062500 11.625000 310.500000 
5 28.250000 5.000000 9.437500 193.500000 
5 9.000000 5.437500 10.062500 210.687500 
5 36.500000 3.000000 11.312500 310.187500 
5 54.062500 4.812500 8.562500 214.562500 
5 28.375000 5.000000 9.250000 204.500000 
5 73.812500 3.000000 12.687500 240.437500 
5 56.000000 4.125000 15.500000 174.812500 
6 67.125000 3.000000 7.687500 614.000000 
6 235.250000 5.000000 9.687500 213.125000 
6 207.562500 4.312500 8.312500 148.812500 
6 64.187500 3.750000 13.687500 689.750000 
6 157.750000 5.250000 10.000000 209.687500 
6 140.687500 4.500000 16.500000 422.562500 
6 164.562500 6.062500 11.875000 209.750000 
6 199.500000 5.000000 18.000000 203.625000 
6 92.187500 7.250000 13.875000 288.562500 
6 12.750000 7.687500 14.312500 330.812500 
7 264.750000 6.000000 21.312500 242.562500 
7 46.312500 3.562500 8.437500 1851.125000 
7 17.000000 10.750000 19.500000 414.187500 
7 278.187500 7.000000 31.125000 828.500000 
7 468.812500 6.000000 27.375000 453.375000 
7 46.062500 4.000000 9.687500 1196.937500 
7 231.000000 5.750000 21.062500 518.937500 
7 271.125000 6.625000 29.875000 259.875000 
8 540.812500 9.875000 42.250000 1140.125000 
8 487.500000 7.375000 25.875000 1811.312500 
8 22.375000 14.312500 25.625000 501.312500 
8 17.937500 11.750000 21.312500 413.437500 
8 22.250000 14.437500 26.125000 511.375000 
8 304.500000 5.875000 24.875000 1796.750000 
8 783.562500 8.000000 15.062500 263.375000 
8 22.625000 14.562500 26.187500 490.250000 
8 340.062500 4.812500 15.937500 1850.875000 
8 515.187500 11.000000 28.812500 1166.500000 
9 394.500000 7.437500 24.750000 3498.750000 
9 522.125000 13.312500 93.000000 706.437500 
9 69.187500 15.437500 27.375000 525.125000 
9 27.875000 18.687500 32.375000 616.687500 
9 542.687500 8.000000 33.562500 3200.312500 
9 485.937500 16.562500 54.812500 655.062500 
9 33.625000 18.125000 32.500000 621.000000 
10 1413.312500 6.875000 29.125000 4526.562500 
10 822.812500 6.000000 25.562500 4362.937500 
10 346.000000 5.625000 18.500000 5609.625000 
10 685.562500 5.687500 19.187500 5871.000000 
10 159.375000 4.875000 11.187500 5381.000000 
10 812.562500 16.625000 81.562500 1012.562500 
10 27.062500 17.500000 31.375000 637.500000 
10 743.437500 18.062500 31.937500 687.062500 
10 38.812500 20.125000 32.750000 651.937500 
11 1861.937500 16.062500 94.562500 2019.625000 
11 37.312500 25.125000 43.937500 1010.875000 
11 546.625000 24.875000 43.312500 924.812500 
11 39.562500 26.437500 46.062500 924.312500 
11 1027.375000 21.250000 156.000000 978.125000 
11 1583.875000 20.000000 97.500000 1068.687500 
11 63.187500 5.000000 10.812500 9098.687500 
11 3280.437500 12.000000 21.125000 397.437500 
11 792.500000 21.750000 38.375000 779.625000 
11 154.937500 5.500000 12.562500 8776.562500 
12 1799.437500 24.062500 177.250000 1206.125000 
12 159.937500 31.812500 54.500000 1179.750000 
12 44.750000 30.312500 52.875000 1263.750000 
12 3007.562500 12.562500 41.000000 13176.875000 
12 4730.187500 12.625000 74.250000 10796.250000 
12 215.312500 6.000000 13.812500 15281.125000 
12 39.500000 27.000000 46.250000 1455.500000 
12 975.500000 6.562500 21.000000 9638.875000 
13 4380.312500 16.000000 66.625000 11960.500000 
13 672.937500 33.750000 57.687500 2095.312500 
13 147.687500 33.250000 58.500000 1401.250000 
13 280.937500 6.437500 14.250000 17591.250000 
13 1498.250000 7.625000 22.562500 13502.062500 
13 219.250000 33.250000 58.250000 4757.000000 
13 210.750000 6.125000 13.250000 15727.187500 
13 6667.875000 8.875000 43.000000 14140.250000 
14 291.312500 40.625000 73.500000 1725.437500 
14 2248.750000 31.000000 54.687500 1146.812500 
14 3559.250000 33.062500 369.250000 2431.125000 
14 5644.937500 26.437500 168.187500 3755.250000 
14 5995.562500 27.250000 283.875000 5312.062500 
14 59.250000 40.812500 70.125000 1985.937500 
14 2200.125000 36.937500 64.687500 1571.937500 
14 9706.812500 22.187500 162.125000 19791.312500 
15 258.625000 7.062500 14.937500 27771.187500 
15 301.500000 7.250000 15.875000 31479.500000 
15 188.187500 7.125000 14.937500 39738.500000 
15 5723.437500 35.375000 246.687500 4508.625000 
15 15151.875000 21.125000 136.812500 22748.062500 
15 8072.062500 30.062500 214.312500 3172.812500 
15 11246.187500 10.750000 59.250000 34351.000000 
15 10391.875000 9.000000 35.062500 32746.937500 
